id,geo_event_id,approval_status,source,source_incident_name,source_acres,date_created,IRWINID,IncidentName,GACC,GISAcres,IncidentTypeCategory,UnitID,IMTName
2776,55231.0,approved,nifc,White Sage,19153.265214284893,2025-07-12,B17A9902-EDF0-4D8D-96B4-5F09080CC620,White Sage,GBCC,19153.265214284893,WF,AZASD,
2777,55308.0,approved,nifc,Deer Creek,7277.150109148764,2025-07-12,80C3878F-40C7-427C-840D-CC294EFFBF14,Deer Creek,GBCC,7277.150109148764,WF,,
2778,54958.0,approved,nifc,Elk,2702.0,2025-07-12,0114215F-641A-4167-AE01-BC113B909073,Elk,NWCC,2702.0,WF,,
2779,51468.0,approved,nifc,POMAS,3370.0,2025-07-12,41E770F6-74CA-4F78-85A9-91DFAA1FF446,POMAS,NWCC,3370.0,WF,WAOWF,
2780,55154.0,approved,nifc,Long Point,350.0060619573636,2025-07-12,5860FF86-0FAC-4B7B-91C5-28A52B971475,Long Point,NWCC,350.0060619573636,WF,ORPRD,
2781,53380.0,pending,nifc,Summit,652.0498638196287,2025-07-12,4D636C0B-A08B-44D2-A6FB-0FA6086997FF,Summit,ONCC,652.0498638196287,WF,CAKNF,
2782,55180.0,approved,nifc,Billy,361.5970177501573,2025-07-12,3393B4C2-CAEA-4918-B980-4A0DB7D68C57,Billy,SWCC,361.59701775015725,WF,AZTNF,
2783,55170.0,approved,nifc,0523 WILLOW,4403.195624105193,2025-07-12,0543AABB-26C8-4000-AE0E-E618F7F5FFAF,0523 WILLOW,NWCC,4403.195624105193,WF,ORPRD,
2784,55191.0,approved,nifc,Inc 220,200.0,2025-07-12,78F372D3-B744-4304-8E1F-40645E86E764,Inc 220,NWCC,200.0,WF,ORWWF,
2785,54992.0,approved,nifc,Hope,6365.432351351891,2025-07-12,67BC6BFD-D156-499B-B5E6-E68957919629,Hope,NWCC,6365.432351351891,WF,,
2786,55150.0,approved,nifc,Western Pines,5866.892925237743,2025-07-12,A6051EAF-F034-4570-947E-1C58B2BB614C,Western Pines,NWCC,5866.892925237743,WF,,
2787,55170.0,approved,nifc,0523 WILLOW,4403.195624105193,2025-07-12,0543AABB-26C8-4000-AE0E-E618F7F5FFAF,0523 WILLOW,NWCC,4403.195624105193,WF,ORPRD,
2788,55170.0,approved,nifc,0523 WILLOW,4403.195624105193,2025-07-12,0543AABB-26C8-4000-AE0E-E618F7F5FFAF,0523 WILLOW,NWCC,4403.195624105193,WF,ORPRD,
2789,55150.0,approved,nifc,Western Pines,5811.954276994222,2025-07-12,A6051EAF-F034-4570-947E-1C58B2BB614C,Western Pines,NWCC,5811.954276994222,WF,,
2790,,pending,nifc,Anderson Ridge,0.1,2025-07-12,F4673816-B26B-409C-9362-10CF3ED9AB34,Anderson Ridge,NWCC,0.1,WF,ORMED,
2791,55064.0,pending,nifc,0500,11.0,2025-07-12,3B3A98EE-58A6-4B8F-99FF-D9CD8A0691A1,0500,NWCC,11.0,WF,,
2792,55458.0,approved,nifc,Big,358.36,2025-07-12,7FEE219C-65D8-4D0D-BBCC-6263BDDC3C40,Big,GBCC,358.36,WF,,
2793,53571.0,approved,other,CA-SHF-GREEN-FIRE-N874EB,9005.478661867972,2025-07-12,,,,,,,
2794,54759.0,approved,nifc,Bear Gulch,442.7398663862062,2025-07-12,0EC37DB6-8E0E-4844-A310-F737E7456029,Bear Gulch,NWCC,442.73986638620613,WF,WAOLF,
2795,53380.0,approved,other,CA-KNF-SUMMIT-FIRE-N874EB,663.5821622966824,2025-07-12,,,,,,,
2796,53380.0,approved,other,CA-KNF-SUMMIT-FIRE-N874EB,663.5821622966824,2025-07-12,,,,,,,
2797,53257.0,approved,nifc,Turkeyfeather,13867.954246220354,2025-07-12,601FD282-11A1-4B3F-9F62-CB8A65AE167D,Turkeyfeather,SWCC,13867.954246220354,WF,NMGNF,
2798,54961.0,approved,nifc,Kenny,44.95,2025-07-12,123A3CB4-6B27-4E12-B8B8-AFD69B7D790C,Kenny,NWCC,44.95,WF,ORRSF,
2799,53571.0,approved,nifc,Green,9005.477344753319,2025-07-12,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,9005.477344753319,WF,CASHF,
2800,55013.0,approved,nifc,Deming Gulch,258.0377894354353,2025-07-12,110277CA-2868-4373-9638-AD08076254D7,Deming Gulch,NWCC,258.0377894354353,WF,ORMED,
2801,54909.0,approved,nifc,Sulphur Spring,37.46694486622776,2025-07-12,3AED9855-4D63-49D5-BA3F-D04AA0B5DA45,Sulphur Spring,NWCC,37.466944866227756,WF,ORMED,
2802,54982.0,approved,nifc,Neil Creek Rd,247.19826785893687,2025-07-12,58147426-8304-4750-8CCB-A51D3EC496AD,Neil Creek Rd,NWCC,247.19826785893687,WF,,
2803,55122.0,approved,nifc,Benson Gulch,9.824791705644,2025-07-12,7B240B64-8741-4681-8C9E-AF925E66CB85,Benson Gulch,NWCC,9.824791705644001,WF,ORMED,
2804,55148.0,rejected,nifc,Soda,3.61,2025-07-12,C1708105-846A-495B-ABD2-84B9E753ED05,Soda,NWCC,3.61,WF,ORRSF,
2805,53380.0,approved,nifc,Summit,662.9106393236461,2025-07-12,4D636C0B-A08B-44D2-A6FB-0FA6086997FF,Summit,ONCC,662.9106393236461,WF,CAKNF,
2806,55314.0,approved,nifc,Sowbelly,2251.2527936179267,2025-07-12,FB862BFA-7673-48CE-BDC6-0FFE58C62031,Sowbelly,RMCC,2251.2527936179267,WF,COUPD,
2807,52167.0,approved,nifc,Forsyth,15363.08302114364,2025-07-12,A0E0393C-0265-4AC1-8F6A-10C02C2F5BBA,Forsyth,GBCC,15363.083021143639,WF,UTDIF,
2808,54907.0,approved,nifc,Poole Hill,0.1,2025-07-12,E2A00363-C873-44D4-8717-97860AE22344,Poole Hill,NWCC,0.1,WF,ORMED,
2809,55499.0,approved,nifc,BLUFF,1.0,2025-07-12,4D637D43-E116-4391-8245-7BDDE839FF11,BLUFF,NWCC,1.0,WF,,
2810,55281.0,approved,nifc,South Rim,2865.8119654874945,2025-07-12,F189BC44-DEE2-4526-8146-0F327DA4B89C,South Rim,RMCC,2865.8119654874945,WF,COBCP,
2811,54893.0,approved,nifc,Heppsie Mountain,49.748880146610674,2025-07-12,D68DEAA1-CA14-4E3A-85D8-2389D3DC2BA9,Heppsie Mountain,NWCC,49.748880146610674,WF,ORMED,
2812,55531.0,approved,firis,CA-LNC-Stardust-N40Y,12.197671476093754,2025-07-12,,,,,,,
2813,55520.0,approved,kern_county_ca,Beale Fire,,2025-07-12,,,,,,,
2814,55201.0,approved,nifc,Goose,110.41884615078128,2025-07-12,51F68672-2282-4ECB-B003-FCBB45BB3B66,Goose,SWCC,110.41884615078129,WF,NMGNF,
2815,53945.0,approved,nifc,Butler,5726.773522022362,2025-07-12,F1930125-5993-4672-A058-74AD25F35E3F,Butler,ONCC,5726.773522022362,WF,CASRF,
2816,53945.0,approved,cal_fire_intel,BUTLER,6776.89,2025-07-12,,,,,,,
2817,55331.0,approved,nifc,Turner Gulch,512.0214302976719,2025-07-12,71FC2C3F-87E3-498D-B33B-560286A818AE,Turner Gulch,RMCC,512.0214302976719,WF,COGRD,
2818,55336.0,approved,nifc,Wright Draw,159.73339482407368,2025-07-12,231D26BD-9444-4A01-8BAD-225D58084B37,Wright Draw,RMCC,159.73339482407368,WF,COGRD,
2819,53571.0,approved,cal_fire_intel,GREEN,9562.99,2025-07-13,,,,,,,
2820,53571.0,approved,nifc,Green,9562.994428995778,2025-07-13,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,9562.994428995778,WF,CASHF,
2821,55557.0,approved,firis,CA-VVF-Canon-N40Y,68.14788479162691,2025-07-13,,,,,,,
2822,54142.0,approved,nifc,Dragon Bravo,3471.115929990236,2025-07-13,EC1EC492-0C76-4B92-8960-D18A13405F1C,Dragon Bravo,SWCC,3471.115929990236,WF,AZGCP,
2823,55213.0,approved,nifc,Garnet,123.04416658441896,2025-07-13,4D3C5786-20E5-47CB-A887-A4F63BF94339,Garnet,NRCC,123.04416658441897,WF,MTMFD,
2824,55331.0,rejected,nifc,Turner Gulch,942.5704974128828,2025-07-13,71FC2C3F-87E3-498D-B33B-560286A818AE,Turner Gulch,RMCC,942.5704974128828,WF,COGRD,
2825,54992.0,approved,nifc,Hope,6409.950464968324,2025-07-13,67BC6BFD-D156-499B-B5E6-E68957919629,Hope,NWCC,6409.950464968324,WF,,
2826,55170.0,approved,nifc,0523 WILLOW,4416.580303058305,2025-07-13,0543AABB-26C8-4000-AE0E-E618F7F5FFAF,0523 WILLOW,NWCC,4416.580303058305,WF,ORPRD,
2827,55553.0,approved,nifc,0536 RV,1200.0,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,0536 RV,NWCC,1200.0,WF,,
2828,53945.0,approved,nifc,Butler,6785.718279700763,2025-07-13,F1930125-5993-4672-A058-74AD25F35E3F,Butler,ONCC,6785.718279700763,WF,CASRF,
2829,54958.0,approved,nifc,Elk,2702.0,2025-07-13,0114215F-641A-4167-AE01-BC113B909073,Elk,NWCC,2702.0,WF,,
2830,55170.0,approved,nifc,0523 WILLOW,4416.580303058305,2025-07-13,0543AABB-26C8-4000-AE0E-E618F7F5FFAF,0523 WILLOW,NWCC,4416.580303058305,WF,ORPRD,
2831,55213.0,approved,nifc,Garnet,38.9766044881481,2025-07-13,4D3C5786-20E5-47CB-A887-A4F63BF94339,Garnet,NRCC,38.9766044881481,WF,MTMFD,
2832,55180.0,approved,nifc,Billy,664.0259209527981,2025-07-13,3393B4C2-CAEA-4918-B980-4A0DB7D68C57,Billy,SWCC,664.0259209527981,WF,AZTNF,
2833,55191.0,approved,nifc,Inc 220,200.0,2025-07-13,78F372D3-B744-4304-8E1F-40645E86E764,Inc 220,NWCC,200.0,WF,ORWWF,
2834,54958.0,approved,nifc,Elk,2702.0,2025-07-13,0114215F-641A-4167-AE01-BC113B909073,Elk,NWCC,2702.0,WF,,
2835,,rejected,nifc,0523 WILLOW,,2025-07-13,0543AABB-26C8-4000-AE0E-E618F7F5FFAF,0523 WILLOW,NWCC,,WF,ORPRD,
2836,54898.0,approved,nifc,Grouse Creek Rd,11.060252077997212,2025-07-13,DF2858E4-ABAB-4547-9FC5-942F9A27817B,Grouse Creek Rd,NWCC,11.060252077997212,WF,ORMED,
2837,53571.0,approved,nifc,Green,10334.0,2025-07-13,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,10334.0,WF,CASHF,
2838,,rejected,kern_county_ca,Lost,,2025-07-13,,,,,,,
2839,52167.0,approved,nifc,Forsyth,15639.876651019233,2025-07-13,A0E0393C-0265-4AC1-8F6A-10C02C2F5BBA,Forsyth,GBCC,15639.876651019233,WF,UTDIF,
2840,55308.0,approved,nifc,Deer Creek,8925.279506,2025-07-13,80C3878F-40C7-427C-840D-CC294EFFBF14,Deer Creek,GBCC,8925.279506,WF,,
2841,55231.0,approved,nifc,White Sage,40186.3704196,2025-07-13,B17A9902-EDF0-4D8D-96B4-5F09080CC620,White Sage,GBCC,40186.3704196,WF,AZASD,
2842,55281.0,approved,nifc,South Rim,3556.3486937448392,2025-07-13,F189BC44-DEE2-4526-8146-0F327DA4B89C,South Rim,RMCC,3556.3486937448392,WF,COBCP,
2843,53990.0,approved,kern_county_ca,Monica,,2025-07-13,,,,,,,
2844,54958.0,approved,nifc,Elk,2694.4395680310176,2025-07-13,0114215F-641A-4167-AE01-BC113B909073,Elk,NWCC,2694.4395680310176,WF,,
2845,51468.0,approved,nifc,POMAS,3395.0,2025-07-13,41E770F6-74CA-4F78-85A9-91DFAA1FF446,POMAS,NWCC,3395.0,WF,WAOWF,
2846,54992.0,approved,nifc,Hope,6526.0,2025-07-13,67BC6BFD-D156-499B-B5E6-E68957919629,Hope,NWCC,6526.0,WF,,
2847,55560.0,approved,nifc,Rusty Mizpah - Powder River,2.0,2025-07-13,6A959792-4263-435B-8043-F7FC783778A3,Rusty Mizpah - Powder River,NRCC,2.0,WF,,
2848,55308.0,approved,nifc,Deer Creek,8925.279506,2025-07-13,80C3878F-40C7-427C-840D-CC294EFFBF14,Deer Creek,GBCC,8925.279506,WF,,
2849,53380.0,approved,nifc,Summit,696.0298053999272,2025-07-13,4D636C0B-A08B-44D2-A6FB-0FA6086997FF,Summit,ONCC,696.0298053999272,WF,CAKNF,
2850,53945.0,approved,nifc,Butler,7203.530580405123,2025-07-13,F1930125-5993-4672-A058-74AD25F35E3F,Butler,ONCC,7203.530580405123,WF,CASRF,
2851,55148.0,approved,nifc,Soda,58.04,2025-07-13,C1708105-846A-495B-ABD2-84B9E753ED05,Soda,NWCC,58.04,WF,ORRSF,
2852,,rejected,nifc,Regent,,2025-07-13,39CB9CA7-7605-4771-B327-BFABC3AC3B93,Regent,NWCC,,WF,,
2853,54759.0,approved,nifc,Bear Gulch,443.6842711058683,2025-07-13,0EC37DB6-8E0E-4844-A310-F737E7456029,Bear Gulch,NWCC,443.6842711058683,WF,WAOLF,
2854,54909.0,approved,nifc,Sulphur Spring,38.01926957364759,2025-07-13,3AED9855-4D63-49D5-BA3F-D04AA0B5DA45,Sulphur Spring,NWCC,38.01926957364759,WF,ORMED,
2855,54982.0,approved,nifc,Neil Creek Rd,250.35975025229683,2025-07-13,58147426-8304-4750-8CCB-A51D3EC496AD,Neil Creek Rd,NWCC,250.35975025229683,WF,,
2856,55150.0,approved,nifc,Western Pines,5796.596685884559,2025-07-13,A6051EAF-F034-4570-947E-1C58B2BB614C,Western Pines,NWCC,5796.596685884559,WF,,
2857,53571.0,approved,other,CA-SHF-GREEN-FIRE-N874EB,11126.9486976016,2025-07-13,,,,,,,
2858,53380.0,pending,other,CA-KNF-SUMMIT-FIRE-N874EB,689.5376276090067,2025-07-13,,,,,,,
2859,53616.0,approved,cal_fire_intel,MADRE,80614.55,2025-07-13,,,,,,,
2860,52706.0,approved,nifc,Laguna,14172.046347345928,2025-07-13,A27AE898-8B8A-41E7-954D-B67FDED5EC49,Laguna,SWCC,14172.046347345928,WF,NMSNF,
2861,55553.0,approved,nifc,0536 RV,1200.0,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,0536 RV,NWCC,1200.0,WF,,
2862,54934.0,approved,nifc,Latgawa,15.51,2025-07-13,226A34E0-4745-49A7-BA68-1855734FDA4B,Latgawa,NWCC,15.51,WF,ORRSF,
2863,53571.0,rejected,nifc,Green,11127.0,2025-07-13,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,11127.0,WF,CASHF,
2864,55553.0,pending,nifc,0536 RV,1200.0,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,0536 RV,NWCC,1200.0,WF,,
2865,55553.0,pending,nifc,0536 RV,1200.0,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,0536 RV,NWCC,1200.0,WF,,
2866,55553.0,approved,nifc,HIGHLAND,650.3356780669367,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,HIGHLAND,NWCC,650.3356780669367,WF,,
2867,55314.0,approved,nifc,Sowbelly,2273.9255657976305,2025-07-13,FB862BFA-7673-48CE-BDC6-0FFE58C62031,Sowbelly,RMCC,2273.9255657976305,WF,COUPD,
2868,55331.0,approved,nifc,Turner Gulch,1030.3058322517422,2025-07-13,71FC2C3F-87E3-498D-B33B-560286A818AE,Turner Gulch,RMCC,1030.3058322517422,WF,COGRD,
2869,55336.0,approved,nifc,Wright Draw,234.941485407961,2025-07-13,231D26BD-9444-4A01-8BAD-225D58084B37,Wright Draw,RMCC,234.941485407961,WF,COGRD,
2870,55553.0,rejected,nifc,HIGHLAND,650.3356780669367,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,HIGHLAND,NWCC,650.3356780669367,WF,,
2871,55553.0,rejected,nifc,HIGHLAND,719.4568033321277,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,HIGHLAND,NWCC,719.4568033321277,WF,,
2872,53571.0,rejected,nifc,Green,11126.947081892167,2025-07-13,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,11126.947081892167,WF,CASHF,
2873,55201.0,approved,nifc,Goose,710.8386538151731,2025-07-13,51F68672-2282-4ECB-B003-FCBB45BB3B66,Goose,SWCC,710.8386538151731,WF,NMGNF,
2874,55553.0,rejected,nifc,HIGHLAND,719.4568033321277,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,HIGHLAND,NWCC,719.4568033321277,WF,,
2875,55553.0,rejected,nifc,HIGHLAND,719.4568033321277,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,HIGHLAND,NWCC,719.4568033321277,WF,,
2876,53380.0,approved,nifc,Summit,704.6570998668722,2025-07-13,4D636C0B-A08B-44D2-A6FB-0FA6086997FF,Summit,ONCC,704.6570998668722,WF,CAKNF,
2877,55150.0,approved,nifc,Western Pines,5795.979413064244,2025-07-13,A6051EAF-F034-4570-947E-1C58B2BB614C,Western Pines,NWCC,5795.979413064244,WF,,
2878,54982.0,approved,nifc,Neil Creek Rd,256.8290502166628,2025-07-13,58147426-8304-4750-8CCB-A51D3EC496AD,Neil Creek Rd,NWCC,256.8290502166628,WF,,
2879,55115.0,approved,nifc,Ben Johnson Mnt,4.798239580927877,2025-07-13,4EDE6524-C8ED-44FD-AE7D-45620A495E92,Ben Johnson Mnt,NWCC,4.798239580927877,WF,ORMED,
2880,55553.0,approved,nifc,HIGHLAND,719.4568033321277,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,HIGHLAND,NWCC,719.4568033321277,WF,,
2881,55553.0,approved,nifc,HIGHLAND,717.3328988272318,2025-07-13,5A067C93-C4A4-4031-9E6F-D08C214BD9D2,HIGHLAND,NWCC,717.3328988272318,WF,,
2882,53571.0,approved,nifc,Green,11130.0,2025-07-13,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,11130.0,WF,CASHF,
2883,55281.0,approved,nifc,South Rim,3633.441745957067,2025-07-13,F189BC44-DEE2-4526-8146-0F327DA4B89C,South Rim,RMCC,3633.441745957067,WF,COBCP,
2884,55637.0,approved,other,CA-SNF-MAX-FIRE-N874EB,282.17208116590234,2025-07-14,,,,,,,
2885,53257.0,approved,nifc,Turkeyfeather,21475.58489783373,2025-07-14,601FD282-11A1-4B3F-9F62-CB8A65AE167D,Turkeyfeather,SWCC,21475.58489783373,WF,NMGNF,
2886,54982.0,approved,nifc,Neil Creek Rd,247.6898433203438,2025-07-14,58147426-8304-4750-8CCB-A51D3EC496AD,Neil Creek Rd,NWCC,247.6898433203438,WF,,
2887,55458.0,approved,nifc,Big,359.42,2025-07-14,7FEE219C-65D8-4D0D-BBCC-6263BDDC3C40,Big,GBCC,359.42,WF,NVCCD,
2888,54142.0,approved,nifc,Dragon Bravo,4609.213533568596,2025-07-14,EC1EC492-0C76-4B92-8960-D18A13405F1C,Dragon Bravo,SWCC,4609.213533568596,WF,AZGCP,
2889,55180.0,approved,nifc,Billy,751.6591592151801,2025-07-14,3393B4C2-CAEA-4918-B980-4A0DB7D68C57,Billy,SWCC,751.6591592151801,WF,AZTNF,
2890,55673.0,approved,nifc,Charter Fire,,2025-07-14,37D862D8-C8DD-49B4-B53C-09A7F01055AF,Charter Fire,NWCC,,WF,,
2891,53571.0,approved,cal_fire_intel,GREEN,11642.35,2025-07-14,,,,,,,
2892,53571.0,approved,nifc,Green,11643.0,2025-07-14,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,11643.0,WF,CASHF,
2893,55213.0,approved,nifc,Garnet,122.70375390233974,2025-07-14,4D3C5786-20E5-47CB-A887-A4F63BF94339,Garnet,NRCC,122.70375390233974,WF,MTMFD,
2894,54982.0,approved,nifc,Neil Creek Rd,247.6898433203438,2025-07-14,58147426-8304-4750-8CCB-A51D3EC496AD,Neil Creek Rd,NWCC,247.6898433203438,WF,,
2895,55673.0,approved,nifc,Charter Road,,2025-07-14,37D862D8-C8DD-49B4-B53C-09A7F01055AF,Charter Road,NWCC,,WF,,
2896,53380.0,approved,nifc,Summit,702.9279966296021,2025-07-14,4D636C0B-A08B-44D2-A6FB-0FA6086997FF,Summit,ONCC,702.9279966296021,WF,CAKNF,
2897,55701.0,approved,kern_county_ca,General Fire,,2025-07-14,,,,,,,
2898,54958.0,approved,nifc,Elk,2694.4395680310176,2025-07-14,0114215F-641A-4167-AE01-BC113B909073,Elk,NWCC,2694.4395680310176,WF,,
2899,54142.0,approved,nifc,Dragon Bravo,5716.823055318287,2025-07-14,EC1EC492-0C76-4B92-8960-D18A13405F1C,Dragon Bravo,SWCC,5716.823055318287,WF,AZGCP,
2900,55308.0,approved,nifc,Deer Creek,10058.451431866282,2025-07-14,80C3878F-40C7-427C-840D-CC294EFFBF14,Deer Creek,GBCC,10058.451431866282,WF,,
2901,55231.0,approved,nifc,White Sage,49285.545271805386,2025-07-14,B17A9902-EDF0-4D8D-96B4-5F09080CC620,White Sage,GBCC,49285.545271805386,WF,AZASD,
2902,52167.0,rejected,nifc,Forsyth,15672.609671668177,2025-07-14,A0E0393C-0265-4AC1-8F6A-10C02C2F5BBA,Forsyth,GBCC,15672.609671668175,WF,UTDIF,
2903,55331.0,rejected,nifc,Turner Gulch,1096.1167451708463,2025-07-14,71FC2C3F-87E3-498D-B33B-560286A818AE,Turner Gulch,RMCC,1096.1167451708463,WF,COGRD,
2904,55336.0,approved,nifc,Wright Draw,263.7646815284168,2025-07-14,231D26BD-9444-4A01-8BAD-225D58084B37,Wright Draw,RMCC,263.7646815284168,WF,COGRD,
2905,55281.0,approved,nifc,South Rim,3758.6869556636034,2025-07-14,F189BC44-DEE2-4526-8146-0F327DA4B89C,South Rim,RMCC,3758.6869556636034,WF,COBCP,
2906,52706.0,approved,nifc,Laguna,15151.0,2025-07-14,A27AE898-8B8A-41E7-954D-B67FDED5EC49,Laguna,SWCC,15151.0,WF,NMSNF,
2907,51468.0,rejected,nifc,POMAS,3430.0,2025-07-14,41E770F6-74CA-4F78-85A9-91DFAA1FF446,POMAS,NWCC,3430.0,WF,WAOWF,
2908,54958.0,approved,nifc,Elk,2646.0,2025-07-14,0114215F-641A-4167-AE01-BC113B909073,Elk,NWCC,2646.0,WF,,
2909,54992.0,approved,nifc,Hope,7116.691958745997,2025-07-14,67BC6BFD-D156-499B-B5E6-E68957919629,Hope,NWCC,7116.691958745997,WF,,
2910,53257.0,approved,nifc,Turkeyfeather,21573.06337565628,2025-07-14,601FD282-11A1-4B3F-9F62-CB8A65AE167D,Turkeyfeather,SWCC,21573.063375656282,WF,NMGNF,
2911,55617.0,approved,nifc,COYOTE,832.5198980356779,2025-07-14,C7D943CA-8B4E-4C31-A1D0-DC5602A2AF24,COYOTE,NWCC,832.5198980356779,WF,ORVAD,
2912,53571.0,approved,nifc,Green,11642.70554154934,2025-07-14,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,11642.705541549341,WF,CASHF,
2913,53380.0,approved,nifc,Summit,706.0676683730035,2025-07-14,4D636C0B-A08B-44D2-A6FB-0FA6086997FF,Summit,ONCC,706.0676683730035,WF,CAKNF,
2914,55428.0,approved,nifc,Grassy,,2025-07-14,BB11A25F-C21D-4F52-93FC-E4A22E1BD37B,Grassy,GBCC,,WF,,
2915,53571.0,rejected,nifc,Green,11642.70554154934,2025-07-14,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,11642.705541549341,WF,CASHF,
2916,55641.0,approved,nifc,Monroe Canyon,817.5872443962219,2025-07-14,A60CFA6A-C332-4BDD-802B-6E37DC0BBD3E,Monroe Canyon,GBCC,817.5872443962219,WF,UTFIF,
2917,55692.0,approved,nifc,0545 CRAM,2341.51699556758,2025-07-14,50744F3F-DAA8-44CF-86CB-30B93BFF2D24,0545 CRAM,NWCC,2341.51699556758,WF,,
2918,55637.0,approved,nifc,MAX,282.16692018037537,2025-07-14,7D89297C-FDA4-49B9-8926-62057EECB11F,MAX,OSCC,282.16692018037537,WF,CASNF,
2919,55013.0,approved,nifc,Deming Gulch,258.3882142911068,2025-07-14,110277CA-2868-4373-9638-AD08076254D7,Deming Gulch,NWCC,258.3882142911068,WF,ORMED,
2920,54909.0,approved,nifc,Sulphur Spring,38.01926957364759,2025-07-14,3AED9855-4D63-49D5-BA3F-D04AA0B5DA45,Sulphur Spring,NWCC,38.01926957364759,WF,ORMED,
2921,54900.0,approved,nifc,N Fork Deer Creek,39.76992763278187,2025-07-14,5569F030-6E49-4030-800D-19396EA21FD9,N Fork Deer Creek,NWCC,39.76992763278187,WF,ORMED,
2922,55115.0,approved,nifc,Ben Johnson Mnt,4.798239580927877,2025-07-14,4EDE6524-C8ED-44FD-AE7D-45620A495E92,Ben Johnson Mnt,NWCC,4.798239580927877,WF,ORMED,
2923,55122.0,approved,nifc,Benson Gulch,11.996106559035422,2025-07-14,7B240B64-8741-4681-8C9E-AF925E66CB85,Benson Gulch,NWCC,11.996106559035422,WF,ORMED,
2924,55641.0,approved,nifc,Monroe Canyon,1248.1296669662488,2025-07-14,A60CFA6A-C332-4BDD-802B-6E37DC0BBD3E,Monroe Canyon,GBCC,1248.1296669662488,WF,UTFIF,
2925,55150.0,approved,nifc,Western Pines,5788.902615996294,2025-07-14,A6051EAF-F034-4570-947E-1C58B2BB614C,Western Pines,NWCC,5788.902615996294,WF,,
2926,55150.0,approved,nifc,Western Pines,5779.894279267108,2025-07-14,A6051EAF-F034-4570-947E-1C58B2BB614C,Western Pines,NWCC,5779.894279267108,WF,,
2927,55118.0,approved,nifc,Big Bear,1040.0287027439697,2025-07-14,DE6CC9A5-FFEE-4323-AA72-34614D97C7BF,Big Bear,GBCC,1040.0287027439697,WF,IDPAF,
2928,54759.0,approved,nifc,Bear Gulch,443.6842711058683,2025-07-14,0EC37DB6-8E0E-4844-A310-F737E7456029,Bear Gulch,NWCC,443.6842711058683,WF,WAOLF,
2929,53945.0,approved,nifc,Butler,8156.016076745429,2025-07-14,F1930125-5993-4672-A058-74AD25F35E3F,Butler,ONCC,8156.016076745429,WF,CASRF,
2930,53571.0,approved,other,CA-SHF-GREEN-FIRE-N874EB,12946.755392814894,2025-07-14,,,,,,,
2931,55213.0,approved,nifc,Garnet,94.01483511680736,2025-07-14,4D3C5786-20E5-47CB-A887-A4F63BF94339,Garnet,NRCC,94.01483511680736,WF,MTMFD,
2932,53571.0,rejected,nifc,Green,12932.73276184656,2025-07-14,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,12932.73276184656,WF,CASHF,
2933,55281.0,approved,nifc,South Rim,3987.84004338286,2025-07-14,F189BC44-DEE2-4526-8146-0F327DA4B89C,South Rim,RMCC,3987.84004338286,WF,COBCP,
2934,55637.0,approved,other,CA-FKU-MAX-FIRE-N874EB,426.8184814443943,2025-07-14,,,,,,,
2935,55118.0,approved,nifc,Big Bear,2058.5069406067855,2025-07-14,DE6CC9A5-FFEE-4323-AA72-34614D97C7BF,Big Bear,GBCC,2058.5069406067855,WF,IDPAF,
2936,55759.0,approved,nifc,NORTH FORK,0.5,2025-07-14,35D33C70-0AF3-4F0C-9705-4E9964CD43E8,NORTH FORK,NWCC,0.5,WF,,
2937,53571.0,rejected,nifc,Green,12932.735763139714,2025-07-14,F3A7DBCB-C6C0-442A-A9CA-AA18CC9EF80A,Green,ONCC,12932.735763139714,WF,CASHF,
2938,53257.0,approved,nifc,Turkeyfeather,21999.823222453044,2025-07-14,601FD282-11A1-4B3F-9F62-CB8A65AE167D,Turkeyfeather,SWCC,21999.823222453044,WF,NMGNF,
